CustomerID,CustomerName,LoyaltyTier,JoinDate,HomeCity,HomeStateCode,PreferredStoreID
C01731,Imani Grimshaw,None,2024-12-28,Park City,UT,ST008
C01732,Kenji Ashworth,Summit,2024-05-14,Reno,NV,ST013
C01733,Emrys Hollis,Trailhead,2024-11-20,Eugene,OR,ST017
C01734,Kenji Ferreira,Trailhead,2023-05-09,Denver,CO,ST014
C01735,Freya Ferreira,Summit,2021-03-05,Bozeman,MT,ST002
C01736,Greta Lindqvist,Summit,2021-01-07,Eugene,OR,ST013
C01737,Felix Thorne,Summit,2023-02-11,Boulder,CO,ST008
C01738,Marcus Ashworth,Trailhead,2022-07-11,Portland,OR,ST003
C01739,Soren Wexford,Trailhead,2024-03-10,Portland,OR,ST014
C01740,Priya Barros,Summit,2022-12-22,Bend,OR,ST006
C01741,Greta Whitfield,None,2024-09-08,Tacoma,WA,ST004
C01742,Hugo Halvorsen,None,2023-04-03,Bozeman,MT,ST011
C01743,Soren Wexford,Trailhead,2023-09-23,Seattle,WA,ST008
C01744,Lucian Sandoval,None,2020-02-08,Reno,NV,ST018
C01745,Imani Whitfield,None,2023-08-21,Boise,ID,ST007
C01746,Otto Barros,Trailhead,2024-11-03,Salt Lake City,UT,ST018
C01747,Priya Rasmussen,Trailhead,2023-01-28,Spokane,WA,ST005
C01748,Saskia Sandoval,None,2022-07-02,Boise,ID,ST016
C01749,Kenji Yardley,None,2023-11-24,Park City,UT,ST009
C01750,Priya Lindqvist,None,2021-11-16,Missoula,MT,ST011
C01751,Tobias Farrow,Summit,2021-03-21,Boise,ID,ST013
C01752,Yara Kowalski,Summit,2024-04-18,Sacramento,CA,ST015
C01753,Elias Farrow,Summit,2021-03-14,Boise,ID,ST008
C01754,Beatrix Marchetti,None,2023-05-09,Seattle,WA,ST017
C01755,Rosa Hollis,None,2021-11-25,Missoula,MT,ST018
C01756,Saskia Yardley,None,2023-11-08,Sacramento,CA,ST007
C01757,Noor Ashworth,Trailhead,2021-07-29,Denver,CO,ST002
C01758,Imani Barros,Trailhead,2024-06-13,Salt Lake City,UT,ST014
C01759,Freya Ibarra,Summit,2021-02-13,Salt Lake City,UT,ST012
C01760,Alina Sandoval,None,2022-06-15,Salt Lake City,UT,ST001
C01761,Greta Hollis,None,2020-11-23,Spokane,WA,ST002
C01762,Alina Ellery,Trailhead,2020-02-04,Seattle,WA,ST008
C01763,Alina Ashworth,Alpine,2022-09-02,Salt Lake City,UT,ST018
C01764,Hugo Pemberton,Trailhead,2022-01-26,Fort Collins,CO,ST017
C01765,Alina Yardley,None,2021-05-08,Reno,NV,ST006
C01766,Tobias Marchetti,None,2022-08-31,Reno,NV,ST009
C01767,Leila Thorne,Trailhead,2020-10-21,Salt Lake City,UT,ST015
C01768,Beatrix Halvorsen,Summit,2021-05-28,Eugene,OR,ST013
C01769,Freya Ibarra,Summit,2021-02-01,Coeur d'Alene,ID,ST005
C01770,Felix Grimshaw,Summit,2023-05-19,Fort Collins,CO,ST010
C01771,Alina Ashworth,Trailhead,2022-05-22,Flagstaff,AZ,ST011
C01772,Rosa Whitfield,Summit,2022-08-27,Coeur d'Alene,ID,ST004
C01773,Greta Ellery,Summit,2024-09-08,Park City,UT,ST014
C01774,Elena Hollis,Trailhead,2024-12-15,Boise,ID,ST017
C01775,Saskia Wexford,None,2023-04-14,Tacoma,WA,ST006
C01776,Greta Ashworth,None,2021-02-03,Portland,OR,ST001
C01777,Beatrix Kowalski,None,2023-01-21,Tacoma,WA,ST016
C01778,Saskia Hollis,Trailhead,2022-09-22,Bozeman,MT,ST013
C01779,Saskia Nakamura,Alpine,2022-09-27,Portland,OR,ST016
C01780,Sana Marchetti,Summit,2020-12-09,Park City,UT,ST015
C01781,Yara Ibarra,Summit,2022-06-13,Tacoma,WA,ST011
C01782,Alina Yardley,None,2023-04-27,Sacramento,CA,ST004
C01783,Diego Pemberton,Trailhead,2021-10-24,Fort Collins,CO,ST014
C01784,Amara Pemberton,Summit,2021-08-10,Bend,OR,ST010
C01785,Saskia Yardley,Alpine,2022-09-23,Portland,OR,ST007
C01786,Priya Thorne,None,2022-05-12,Park City,UT,ST004
C01787,Rosa Marchetti,Summit,2020-11-03,Boise,ID,ST015
C01788,Elias Ferreira,Alpine,2023-06-17,Tacoma,WA,ST012
C01789,Beatrix Lindqvist,None,2023-01-13,Reno,NV,ST001
C01790,Lucian Ferreira,Trailhead,2022-05-21,Spokane,WA,ST001
C01791,Imani Zielinski,None,2023-03-31,Boulder,CO,ST001
C01792,Soren Whitfield,Alpine,2023-05-15,Fort Collins,CO,ST008
C01793,Elias Thorne,Trailhead,2020-04-03,Eugene,OR,ST018
C01794,Imani Farrow,Trailhead,2022-03-29,Tacoma,WA,ST009
C01795,Mateo Rasmussen,Alpine,2024-10-11,Seattle,WA,ST006
C01796,Yara Delacroix,Trailhead,2024-07-04,Reno,NV,ST013
C01797,Amara Ellery,None,2020-07-08,Bend,OR,ST010
C01798,Soren Whitfield,None,2022-02-23,Flagstaff,AZ,ST016
C01799,Sana Delacroix,None,2023-03-15,Tacoma,WA,ST012
C01800,Soren Ellery,Trailhead,2023-10-31,Seattle,WA,ST001
C01801,Theo Thorne,Trailhead,2023-07-28,Sacramento,CA,ST016
C01802,Yara Kowalski,Trailhead,2020-09-01,Sacramento,CA,ST002
C01803,Callum Nakamura,Trailhead,2022-05-17,Fort Collins,CO,ST005
C01804,Soren Thorne,None,2020-09-01,Bend,OR,ST002
C01805,Beatrix Thorne,None,2022-08-02,Eugene,OR,ST011
C01806,Priya Thorne,None,2020-06-04,Bozeman,MT,ST017
C01807,Priya Yardley,None,2020-09-15,Park City,UT,ST013
C01808,Ravi Barros,None,2020-09-28,Tacoma,WA,ST010
C01809,Priya Ellery,Summit,2020-04-03,Spokane,WA,ST004
C01810,Saskia Kowalski,None,2023-01-24,Boulder,CO,ST013
C01811,Greta Ashworth,None,2021-11-08,Bend,OR,ST002
C01812,Hugo Ellery,Trailhead,2022-06-14,Portland,OR,ST001
C01813,Leila Lindqvist,Trailhead,2022-09-14,Bend,OR,ST005
C01814,Imani Sandoval,Summit,2020-05-06,Portland,OR,ST009
C01815,Amara Nakamura,None,2023-01-08,Flagstaff,AZ,ST007
C01816,Hugo Ellery,Summit,2023-07-12,Missoula,MT,ST002
C01817,Freya Barros,None,2020-10-26,Flagstaff,AZ,ST007
C01818,Greta Halvorsen,Trailhead,2022-12-30,Portland,OR,ST012
C01819,Otto Okonkwo,None,2023-07-02,Park City,UT,ST015
C01820,Sana Wexford,Summit,2020-07-09,Portland,OR,ST013
C01821,Felix Lindqvist,Summit,2023-07-15,Denver,CO,ST012
C01822,Callum Delacroix,None,2023-08-01,Eugene,OR,ST009
C01823,Lucian Yardley,Trailhead,2024-09-23,Tacoma,WA,ST018
C01824,Callum Thorne,None,2023-07-08,Tacoma,WA,ST018
C01825,Felix Sandoval,Summit,2022-09-11,Coeur d'Alene,ID,ST001
C01826,Theo Kowalski,None,2023-10-07,Sacramento,CA,ST010
C01827,Elias Ellery,None,2022-09-20,Bozeman,MT,ST014
C01828,Saskia Ferreira,Trailhead,2023-05-14,Sacramento,CA,ST018
C01829,Imani Pemberton,None,2022-04-03,Boulder,CO,ST001
C01830,Emrys Hollis,None,2021-05-26,Fort Collins,CO,ST015
C01831,Priya Nakamura,None,2021-06-03,Flagstaff,AZ,ST011
C01832,Tobias Wexford,Trailhead,2024-09-17,Bozeman,MT,ST010
C01833,Kenji Nakamura,Summit,2020-05-16,Salt Lake City,UT,ST018
C01834,Sana Halvorsen,None,2024-07-27,Denver,CO,ST009
C01835,Greta Lindqvist,None,2022-08-05,Tacoma,WA,ST018
C01836,Saskia Barros,Trailhead,2020-08-22,Coeur d'Alene,ID,ST008
C01837,Freya Pemberton,Trailhead,2023-02-12,Salt Lake City,UT,ST014
C01838,Imani Whitfield,Alpine,2022-02-24,Missoula,MT,ST001
C01839,Nadia Pemberton,None,2020-07-12,Bend,OR,ST013
C01840,Leila Ellery,Summit,2020-04-08,Salt Lake City,UT,ST004
C01841,Yara Hollis,None,2022-11-16,Flagstaff,AZ,ST005
C01842,Sana Thorne,Trailhead,2023-02-06,Denver,CO,ST005
C01843,Elias Okonkwo,Summit,2023-02-04,Seattle,WA,ST010
C01844,Nadia Ferreira,Summit,2023-02-01,Missoula,MT,ST004
C01845,Elena Wexford,None,2021-03-04,Eugene,OR,ST010
C01846,Tobias Pemberton,Trailhead,2024-10-04,Salt Lake City,UT,ST017
C01847,Diego Hollis,None,2020-02-23,Spokane,WA,ST013
C01848,Leila Marchetti,Alpine,2024-11-28,Missoula,MT,ST012
C01849,Lucian Barros,Trailhead,2021-08-04,Seattle,WA,ST006
C01850,Emrys Ellery,Summit,2021-12-23,Fort Collins,CO,ST006
C01851,Felix Ashworth,None,2020-05-04,Sacramento,CA,ST008
C01852,Yara Pemberton,Summit,2023-04-14,Reno,NV,ST013
C01853,Elena Halvorsen,Alpine,2023-11-05,Bend,OR,ST015
C01854,Beatrix Vasquez,Summit,2024-01-06,Fort Collins,CO,ST005
C01855,Callum Vasquez,None,2024-10-01,Tacoma,WA,ST015
C01856,Callum Yardley,None,2024-12-10,Salt Lake City,UT,ST007
C01857,Diego Kowalski,Summit,2020-03-01,Fort Collins,CO,ST007
C01858,Callum Lindqvist,Trailhead,2024-07-27,Spokane,WA,ST007
C01859,Elena Marchetti,Trailhead,2024-09-14,Eugene,OR,ST001
C01860,Felix Barros,Summit,2023-10-28,Flagstaff,AZ,ST013
C01861,Elena Delacroix,Summit,2024-04-22,Coeur d'Alene,ID,ST003
C01862,Callum Ferreira,Summit,2024-05-14,Boise,ID,ST010
C01863,Priya Nakamura,Alpine,2023-02-08,Fort Collins,CO,ST008
C01864,Tobias Nakamura,Summit,2023-11-01,Boulder,CO,ST002
C01865,Lucian Marchetti,Summit,2020-10-23,Tacoma,WA,ST004
C01866,Marcus Lindqvist,None,2023-03-17,Park City,UT,ST001
C01867,Priya Pemberton,None,2021-07-18,Spokane,WA,ST009
C01868,Beatrix Wexford,None,2024-09-08,Portland,OR,ST005
C01869,Mateo Vasquez,Trailhead,2021-01-14,Sacramento,CA,ST004
C01870,Theo Farrow,None,2024-12-03,Missoula,MT,ST003
C01871,Elias Zielinski,Summit,2023-02-13,Flagstaff,AZ,ST012
C01872,Diego Zielinski,Trailhead,2024-12-01,Boulder,CO,ST006
C01873,Emrys Ashworth,None,2021-03-26,Park City,UT,ST005
C01874,Rosa Sandoval,Trailhead,2020-12-29,Salt Lake City,UT,ST003
C01875,Noor Farrow,Summit,2020-06-12,Eugene,OR,ST015
C01876,Beatrix Barros,Summit,2022-06-17,Seattle,WA,ST005
C01877,Beatrix Zielinski,Summit,2021-04-11,Salt Lake City,UT,ST010
C01878,Imani Kowalski,Summit,2021-04-30,Bozeman,MT,ST013
C01879,Priya Okonkwo,None,2024-01-06,Missoula,MT,ST015
C01880,Otto Yardley,Summit,2022-08-04,Boulder,CO,ST004
C01881,Theo Wexford,Summit,2021-09-11,Fort Collins,CO,ST002
C01882,Otto Thorne,None,2020-04-06,Boulder,CO,ST008
C01883,Theo Ashworth,Trailhead,2023-02-20,Seattle,WA,ST017
C01884,Emrys Vasquez,None,2023-11-12,Spokane,WA,ST016
C01885,Soren Barros,None,2023-05-10,Fort Collins,CO,ST010
C01886,Freya Grimshaw,Alpine,2020-05-09,Missoula,MT,ST012
C01887,Emrys Ellery,Trailhead,2024-01-04,Seattle,WA,ST001
C01888,Noor Sandoval,Trailhead,2024-07-03,Eugene,OR,ST005
C01889,Elias Hollis,Summit,2024-01-02,Seattle,WA,ST004
C01890,Saskia Marchetti,None,2020-06-28,Spokane,WA,ST003
C01891,Marcus Whitfield,Trailhead,2021-09-25,Fort Collins,CO,ST017
C01892,Marcus Zielinski,Summit,2023-04-27,Park City,UT,ST013
C01893,Saskia Grimshaw,None,2021-07-29,Bend,OR,ST008
C01894,Tobias Farrow,Trailhead,2021-05-17,Boise,ID,ST017
C01895,Saskia Hollis,Alpine,2024-02-09,Portland,OR,ST001
C01896,Mateo Pemberton,Trailhead,2024-11-04,Portland,OR,ST012
C01897,Yara Yardley,Summit,2023-07-09,Boise,ID,ST004
C01898,Kenji Grimshaw,Trailhead,2024-12-20,Denver,CO,ST012
C01899,Sana Whitfield,None,2020-10-30,Bend,OR,ST017
C01900,Emrys Pemberton,None,2022-09-06,Reno,NV,ST015
C01901,Yara Ellery,Trailhead,2024-09-26,Fort Collins,CO,ST010
C01902,Hugo Delacroix,None,2020-12-31,Denver,CO,ST011
C01903,Nadia Zielinski,Summit,2021-12-24,Tacoma,WA,ST013
C01904,Sana Sandoval,Alpine,2023-12-12,Missoula,MT,ST006
C01905,Callum Thorne,Summit,2020-08-20,Portland,OR,ST016
C01906,Callum Ellery,Trailhead,2022-12-01,Denver,CO,ST002
C01907,Kenji Rasmussen,Trailhead,2022-11-05,Tacoma,WA,ST003
C01908,Alina Ibarra,Alpine,2022-05-03,Park City,UT,ST016
C01909,Soren Kowalski,Alpine,2024-08-02,Park City,UT,ST011
C01910,Priya Okonkwo,Trailhead,2024-01-25,Park City,UT,ST009
C01911,Kenji Thorne,Summit,2021-02-26,Reno,NV,ST002
C01912,Felix Okonkwo,None,2023-01-31,Eugene,OR,ST018
C01913,Theo Ashworth,Trailhead,2021-03-02,Denver,CO,ST002
C01914,Saskia Marchetti,Summit,2024-04-19,Portland,OR,ST008
C01915,Marcus Whitfield,Summit,2024-02-26,Portland,OR,ST009
C01916,Imani Nakamura,Trailhead,2024-04-13,Spokane,WA,ST008
C01917,Yara Thorne,Trailhead,2023-01-31,Tacoma,WA,ST018
C01918,Leila Yardley,Trailhead,2021-10-17,Fort Collins,CO,ST011
C01919,Alina Pemberton,Trailhead,2020-12-16,Fort Collins,CO,ST011
C01920,Theo Ellery,None,2024-12-23,Portland,OR,ST017
C01921,Diego Grimshaw,Alpine,2020-11-30,Portland,OR,ST009
C01922,Alina Ashworth,Trailhead,2020-09-22,Spokane,WA,ST008
C01923,Callum Delacroix,None,2020-10-02,Reno,NV,ST009
C01924,Felix Pemberton,None,2022-02-01,Bozeman,MT,ST003
C01925,Noor Halvorsen,Trailhead,2020-04-21,Portland,OR,ST007
C01926,Theo Thorne,None,2020-03-14,Park City,UT,ST011
C01927,Mateo Halvorsen,Summit,2021-04-16,Tacoma,WA,ST005
C01928,Emrys Halvorsen,None,2021-02-20,Spokane,WA,ST010
C01929,Emrys Delacroix,Alpine,2024-03-18,Spokane,WA,ST014
C01930,Nadia Halvorsen,None,2021-06-15,Flagstaff,AZ,ST011
C01931,Freya Farrow,None,2023-09-15,Spokane,WA,ST011
C01932,Alina Pemberton,Trailhead,2020-11-14,Salt Lake City,UT,ST015
C01933,Priya Marchetti,None,2024-09-22,Boulder,CO,ST016
C01934,Elias Whitfield,None,2020-04-26,Salt Lake City,UT,ST015
C01935,Noor Lindqvist,None,2021-08-08,Seattle,WA,ST009
C01936,Otto Nakamura,Summit,2023-03-31,Sacramento,CA,ST013
C01937,Alina Vasquez,None,2023-10-14,Eugene,OR,ST016
C01938,Saskia Zielinski,None,2024-01-13,Sacramento,CA,ST016
C01939,Greta Yardley,None,2020-01-31,Boise,ID,ST003
C01940,Yara Hollis,Summit,2022-06-07,Fort Collins,CO,ST006
C01941,Priya Vasquez,Trailhead,2021-10-18,Coeur d'Alene,ID,ST002
C01942,Theo Halvorsen,Trailhead,2021-02-22,Eugene,OR,ST015
C01943,Elena Ashworth,Summit,2022-03-09,Tacoma,WA,ST001
C01944,Marcus Farrow,Trailhead,2023-04-18,Salt Lake City,UT,ST002
C01945,Alina Sandoval,None,2024-11-13,Spokane,WA,ST014
C01946,Hugo Ibarra,Trailhead,2023-06-04,Spokane,WA,ST011
C01947,Noor Halvorsen,Summit,2024-03-15,Park City,UT,ST016
C01948,Diego Yardley,Alpine,2021-07-09,Boulder,CO,ST011
C01949,Kenji Ibarra,Trailhead,2021-09-18,Bend,OR,ST008
C01950,Freya Ellery,Trailhead,2024-01-25,Seattle,WA,ST002
C01951,Soren Zielinski,None,2024-01-04,Fort Collins,CO,ST018
C01952,Rosa Yardley,Trailhead,2022-09-30,Boulder,CO,ST010
C01953,Yara Farrow,Trailhead,2024-06-18,Fort Collins,CO,ST007
C01954,Saskia Marchetti,None,2021-01-16,Fort Collins,CO,ST018
C01955,Imani Delacroix,Trailhead,2022-06-02,Eugene,OR,ST005
C01956,Imani Whitfield,Trailhead,2024-02-25,Park City,UT,ST003
C01957,Leila Halvorsen,Alpine,2022-01-19,Missoula,MT,ST001
C01958,Emrys Vasquez,None,2024-08-08,Denver,CO,ST017
C01959,Ravi Hollis,Summit,2020-10-25,Denver,CO,ST008
C01960,Beatrix Ibarra,Summit,2024-11-06,Bozeman,MT,ST016
C01961,Elias Barros,Alpine,2020-05-07,Tacoma,WA,ST016
C01962,Kenji Wexford,Alpine,2021-05-30,Missoula,MT,ST017
C01963,Emrys Barros,None,2020-02-28,Portland,OR,ST008
C01964,Yara Wexford,None,2022-06-08,Boise,ID,ST002
C01965,Noor Ibarra,Trailhead,2021-03-22,Bozeman,MT,ST013
C01966,Yara Okonkwo,Trailhead,2020-06-27,Missoula,MT,ST008
C01967,Theo Grimshaw,Alpine,2021-07-23,Portland,OR,ST012
C01968,Alina Sandoval,Summit,2020-04-11,Denver,CO,ST015
C01969,Alina Wexford,Summit,2020-04-15,Spokane,WA,ST018
C01970,Amara Vasquez,Summit,2021-06-19,Tacoma,WA,ST012
C01971,Priya Ashworth,Alpine,2024-06-27,Boulder,CO,ST016
C01972,Imani Okonkwo,None,2024-05-31,Boise,ID,ST013
C01973,Greta Kowalski,None,2020-03-01,Boulder,CO,ST002
C01974,Marcus Delacroix,Trailhead,2022-09-14,Seattle,WA,ST003
C01975,Noor Farrow,None,2022-12-10,Reno,NV,ST002
C01976,Saskia Thorne,Trailhead,2022-05-16,Salt Lake City,UT,ST002
C01977,Elias Farrow,Trailhead,2020-03-18,Salt Lake City,UT,ST017
C01978,Imani Ibarra,Trailhead,2022-09-15,Flagstaff,AZ,ST005
C01979,Rosa Zielinski,None,2024-11-08,Park City,UT,ST015
C01980,Otto Delacroix,Summit,2023-11-21,Portland,OR,ST016
C01981,Yara Grimshaw,None,2024-05-17,Bend,OR,ST017
C01982,Theo Delacroix,Trailhead,2022-04-03,Missoula,MT,ST001
C01983,Theo Kowalski,None,2023-09-11,Portland,OR,ST015
C01984,Theo Thorne,Alpine,2021-07-09,Bozeman,MT,ST017
C01985,Ravi Ibarra,Trailhead,2020-02-21,Denver,CO,ST003
C01986,Yara Delacroix,Trailhead,2020-11-05,Bozeman,MT,ST010
C01987,Emrys Halvorsen,Summit,2022-06-07,Boulder,CO,ST016
C01988,Elias Rasmussen,Alpine,2020-02-12,Tacoma,WA,ST002
C01989,Saskia Okonkwo,Trailhead,2024-06-26,Reno,NV,ST012
C01990,Alina Pemberton,Summit,2020-02-14,Coeur d'Alene,ID,ST010
C01991,Imani Marchetti,Trailhead,2022-07-07,Salt Lake City,UT,ST008
C01992,Beatrix Sandoval,None,2022-12-29,Fort Collins,CO,ST018
C01993,Noor Wexford,Summit,2020-02-15,Spokane,WA,ST015
C01994,Kenji Ferreira,None,2021-10-18,Park City,UT,ST013
C01995,Emrys Sandoval,Trailhead,2024-06-29,Sacramento,CA,ST011
C01996,Mateo Zielinski,Summit,2020-03-17,Tacoma,WA,ST007
C01997,Amara Ferreira,Summit,2020-10-22,Portland,OR,ST017
C01998,Saskia Pemberton,Trailhead,2021-09-12,Boulder,CO,ST011
C01999,Priya Wexford,Summit,2020-03-18,Coeur d'Alene,ID,ST010
C02000,Noor Lindqvist,Trailhead,2020-11-28,Tacoma,WA,ST007
C02001,Emrys Delacroix,Summit,2023-02-08,Salt Lake City,UT,ST009
C02002,Kenji Pemberton,None,2020-07-25,Spokane,WA,ST015
C02003,Theo Whitfield,None,2021-01-19,Boulder,CO,ST008
C02004,Soren Delacroix,Summit,2022-12-09,Reno,NV,ST004
C02005,Mateo Sandoval,Summit,2021-07-13,Missoula,MT,ST007
C02006,Amara Kowalski,Summit,2024-10-15,Tacoma,WA,ST003
C02007,Priya Marchetti,Trailhead,2024-07-18,Boulder,CO,ST006
C02008,Leila Grimshaw,Summit,2020-05-27,Seattle,WA,ST009
C02009,Beatrix Barros,Trailhead,2022-05-05,Denver,CO,ST013
C02010,Noor Ibarra,None,2020-10-22,Salt Lake City,UT,ST008
C02011,Elena Kowalski,None,2021-03-18,Denver,CO,ST005
C02012,Ravi Ferreira,None,2020-10-01,Reno,NV,ST011
C02013,Alina Thorne,Trailhead,2023-12-30,Boise,ID,ST007
C02014,Yara Vasquez,None,2024-02-19,Coeur d'Alene,ID,ST017
C02015,Tobias Pemberton,None,2024-08-25,Salt Lake City,UT,ST005
C02016,Amara Hollis,None,2020-09-24,Park City,UT,ST007
C02017,Saskia Okonkwo,Summit,2024-02-21,Sacramento,CA,ST011
C02018,Mateo Hollis,None,2021-01-12,Eugene,OR,ST004
C02019,Marcus Halvorsen,None,2020-09-23,Coeur d'Alene,ID,ST002
C02020,Callum Barros,None,2022-09-14,Bend,OR,ST008
C02021,Callum Zielinski,Summit,2021-09-01,Spokane,WA,ST011
C02022,Leila Pemberton,Trailhead,2022-05-26,Fort Collins,CO,ST011
C02023,Imani Delacroix,None,2024-07-12,Bozeman,MT,ST016
C02024,Marcus Vasquez,None,2021-07-28,Boise,ID,ST010
C02025,Mateo Hollis,None,2021-07-08,Coeur d'Alene,ID,ST005
C02026,Theo Hollis,Summit,2023-07-24,Reno,NV,ST008
C02027,Imani Barros,None,2020-04-17,Bozeman,MT,ST008
C02028,Freya Okonkwo,Alpine,2022-10-12,Boise,ID,ST004
C02029,Beatrix Sandoval,Trailhead,2020-05-21,Bend,OR,ST001
C02030,Noor Lindqvist,Trailhead,2021-11-13,Boulder,CO,ST002
C02031,Lucian Wexford,Trailhead,2020-06-25,Fort Collins,CO,ST014
C02032,Kenji Vasquez,None,2024-03-21,Bozeman,MT,ST015
C02033,Diego Ibarra,None,2023-03-28,Bozeman,MT,ST013
C02034,Otto Zielinski,Trailhead,2023-04-28,Bozeman,MT,ST008
C02035,Theo Barros,Trailhead,2022-05-05,Spokane,WA,ST011
C02036,Leila Ashworth,Summit,2024-12-05,Boulder,CO,ST005
C02037,Alina Grimshaw,Trailhead,2023-02-26,Sacramento,CA,ST005
C02038,Leila Hollis,Alpine,2021-03-18,Boise,ID,ST017
C02039,Ravi Hollis,Trailhead,2021-01-19,Salt Lake City,UT,ST004
C02040,Leila Kowalski,Summit,2024-10-23,Park City,UT,ST008
C02041,Hugo Nakamura,Summit,2022-01-11,Boulder,CO,ST002
C02042,Priya Ellery,Alpine,2023-02-13,Bend,OR,ST007
C02043,Elias Grimshaw,Trailhead,2024-02-11,Portland,OR,ST011
C02044,Elena Whitfield,Summit,2023-05-01,Park City,UT,ST013
C02045,Marcus Sandoval,None,2020-12-11,Sacramento,CA,ST002
C02046,Priya Kowalski,Trailhead,2023-02-20,Seattle,WA,ST012
C02047,Hugo Lindqvist,None,2023-06-23,Boise,ID,ST001
C02048,Saskia Farrow,Alpine,2020-04-21,Eugene,OR,ST012
C02049,Sana Kowalski,None,2021-10-16,Eugene,OR,ST012
C02050,Elias Ferreira,None,2022-04-06,Sacramento,CA,ST004
C02051,Nadia Lindqvist,Trailhead,2023-06-04,Reno,NV,ST011
C02052,Mateo Thorne,Trailhead,2020-05-14,Bozeman,MT,ST007
C02053,Otto Yardley,Summit,2020-02-20,Salt Lake City,UT,ST014
C02054,Yara Vasquez,Trailhead,2023-10-05,Missoula,MT,ST016
C02055,Diego Whitfield,None,2024-08-16,Boise,ID,ST002
C02056,Mateo Zielinski,Trailhead,2023-01-07,Fort Collins,CO,ST016
C02057,Callum Farrow,Alpine,2024-05-28,Tacoma,WA,ST012
C02058,Kenji Marchetti,Summit,2020-04-06,Fort Collins,CO,ST002
C02059,Soren Rasmussen,None,2023-11-27,Sacramento,CA,ST003
C02060,Callum Thorne,Alpine,2021-07-04,Portland,OR,ST002
C02061,Sana Delacroix,Summit,2024-03-27,Boise,ID,ST006
C02062,Imani Zielinski,None,2023-09-07,Fort Collins,CO,ST018
C02063,Yara Thorne,Trailhead,2021-08-21,Flagstaff,AZ,ST004
C02064,Priya Lindqvist,None,2020-06-02,Fort Collins,CO,ST002
C02065,Yara Vasquez,None,2023-12-21,Coeur d'Alene,ID,ST011
C02066,Sana Barros,None,2022-07-13,Flagstaff,AZ,ST013
C02067,Priya Wexford,None,2024-01-03,Sacramento,CA,ST004
C02068,Greta Grimshaw,Trailhead,2020-03-11,Park City,UT,ST008
C02069,Marcus Farrow,None,2024-11-24,Flagstaff,AZ,ST006
C02070,Mateo Hollis,None,2021-01-18,Boise,ID,ST006
C02071,Imani Nakamura,None,2024-04-26,Seattle,WA,ST014
C02072,Felix Ibarra,None,2020-07-20,Bend,OR,ST013
C02073,Tobias Ferreira,Trailhead,2021-11-07,Coeur d'Alene,ID,ST011
C02074,Lucian Delacroix,Trailhead,2021-09-17,Sacramento,CA,ST004
C02075,Priya Marchetti,Summit,2020-10-16,Flagstaff,AZ,ST003
C02076,Priya Hollis,None,2022-06-03,Reno,NV,ST010
C02077,Marcus Sandoval,Summit,2020-05-24,Missoula,MT,ST015
C02078,Noor Nakamura,None,2023-06-11,Flagstaff,AZ,ST017
C02079,Felix Vasquez,Summit,2023-05-20,Eugene,OR,ST002
C02080,Leila Marchetti,Summit,2024-07-15,Sacramento,CA,ST003
C02081,Alina Ibarra,Summit,2024-01-07,Boulder,CO,ST003
C02082,Emrys Pemberton,None,2024-12-28,Eugene,OR,ST010
C02083,Amara Wexford,Trailhead,2022-12-21,Missoula,MT,ST017
C02084,Nadia Barros,None,2023-12-24,Bend,OR,ST003
C02085,Amara Nakamura,None,2023-09-07,Park City,UT,ST014
C02086,Leila Marchetti,Alpine,2024-06-26,Fort Collins,CO,ST018
C02087,Elias Ellery,None,2023-09-24,Bozeman,MT,ST006
C02088,Nadia Grimshaw,Summit,2024-12-05,Portland,OR,ST009
C02089,Elena Wexford,None,2022-11-29,Park City,UT,ST014
C02090,Mateo Wexford,None,2021-11-16,Reno,NV,ST011
C02091,Emrys Rasmussen,None,2023-07-04,Park City,UT,ST014
C02092,Alina Ellery,None,2023-09-01,Eugene,OR,ST018
C02093,Marcus Wexford,None,2023-04-10,Sacramento,CA,ST018
C02094,Alina Vasquez,Trailhead,2023-05-28,Bend,OR,ST012
C02095,Elias Marchetti,Trailhead,2023-12-22,Missoula,MT,ST008
C02096,Diego Kowalski,None,2022-02-08,Tacoma,WA,ST001
C02097,Elena Barros,Trailhead,2024-04-12,Portland,OR,ST015
C02098,Otto Thorne,Trailhead,2020-03-24,Eugene,OR,ST017
C02099,Lucian Ashworth,None,2022-04-14,Reno,NV,ST011
C02100,Theo Ibarra,None,2024-04-11,Reno,NV,ST008
C02101,Marcus Pemberton,Summit,2021-04-25,Missoula,MT,ST009
C02102,Felix Hollis,Summit,2023-10-28,Seattle,WA,ST012
C02103,Greta Ashworth,None,2023-12-18,Reno,NV,ST012
C02104,Theo Lindqvist,Trailhead,2022-01-15,Tacoma,WA,ST006
C02105,Freya Hollis,None,2023-08-23,Seattle,WA,ST009
C02106,Freya Hollis,None,2023-04-08,Portland,OR,ST011
C02107,Beatrix Halvorsen,Trailhead,2021-06-27,Eugene,OR,ST015
C02108,Lucian Wexford,Summit,2022-12-17,Missoula,MT,ST005
C02109,Emrys Nakamura,None,2022-12-11,Eugene,OR,ST014
C02110,Elias Whitfield,Summit,2024-05-12,Eugene,OR,ST002
C02111,Beatrix Nakamura,Summit,2022-12-15,Boulder,CO,ST002
